title,company,location,salary_min,salary_max,contract_time,description,url,avg_salary,is_senior,is_junior,location_code,predicted_salary
"assistant staff analyst, data analytics",Heluna Health,"Textile Finance, Los Angeles County",73278.0,105726.0,full_time,Salary: $35.23-$50.83 per hour SUMMARY Housing for Health (HFH) is a program office within Community,https://www.adzuna.com/details/4823977478?utm_medium=api&utm_source=35e20e56,89502.0,0,0,1187,107441.6205738095
"sr. analyst, data analytics - remote","NRG Energy, Inc.","Penbrook, Dauphin County",75972.72,75972.72,,"As an NRG employee, we encourage you to take charge of your career and development journey. We invit",https://www.adzuna.com/details/5121618744?utm_medium=api&utm_source=35e20e56,75972.72,0,0,908,101147.14670012267
threat data analysis center - analyst,Ambient,"Portola Valley, San Mateo County",100296.52,100296.52,,"Ambient.ai is a unified, AI-powered physical security platform that helps enterprise organizations r",https://www.adzuna.com/details/5136051698?utm_medium=api&utm_source=35e20e56,100296.52,0,0,945,77750.20312479409
senior business analyst - data analytics,U.S,US,72375.0,120625.0,full_time,"8x8, Inc. (NASDAQ: EGHT) believes that CX limits were meant to be shattered. We connect people and o",https://www.adzuna.com/details/4899983111?utm_medium=api&utm_source=35e20e56,96500.0,1,0,1216,118407.22732327187
lead data reporting security analyst,ADP,"Roseland, Essex County",133513.78,133513.78,,ADP is hiring a Lead Information Security Analyst Are you ready to help us design the future-state t,https://www.adzuna.com/details/5074817630?utm_medium=api&utm_source=35e20e56,133513.78,0,0,1019,126440.43196675321
senior security analyst-data governance,PlayStation Global,"San Diego, San Diego County",161000.0,241600.0,,Why PlayStation? PlayStation isn’t just the Best Place to Play — it’s also the Best Place to Work. T,https://www.adzuna.com/details/5007692353?utm_medium=api&utm_source=35e20e56,201300.0,1,0,1053,110135.26670589134
threat data analysis center - analyst,Ambient.ai,"Redwood City, San Mateo County",95220.73,95220.73,full_time,"Ambient.ai is a unified, AI-powered physical security platform that helps enterprise organizations r",https://www.adzuna.com/details/5099901882?utm_medium=api&utm_source=35e20e56,95220.73,0,0,985,121538.91561527777
"sr. analyst, data analytics - remote",NRG,US,73007.16,73007.16,,"As an NRG employee, we encourage you to take charge of your career and development journey. We invit",https://www.adzuna.com/details/5120585361?utm_medium=api&utm_source=35e20e56,73007.16,0,0,1216,90279.70809100404
clinical systems analyst - data processing,Prime Healthcare,"Passaic, Passaic County",47729.55,47729.55,,"St. Mary's General Hospital, located in Passaic, NJ, is a community-based tertiary medical center fo",https://www.adzuna.com/details/5123289948?utm_medium=api&utm_source=35e20e56,47729.55,0,0,903,54333.506299999965
"senior analyst, data science and engineering",WestRock Company,"Atlanta, Fulton County",125001.99,125001.99,,Our technology organization is transforming how we work at Smurfit Westrock. We align with our busin,https://www.adzuna.com/details/5135571132?utm_medium=api&utm_source=35e20e56,125001.99,1,0,51,100234.73909263441
senior financial analyst – data solutions,nVent,"Saint Louis Park, Hennepin County",76000.0,141100.0,full_time,We’re looking for people who put their innovation to work to advance our success – and their own. Jo,https://www.adzuna.com/details/5084478028?utm_medium=api&utm_source=35e20e56,108550.0,1,0,1035,105210.77990000004
proactive monitoring analyst - data quality,Equifax,"Saint Louis, Saint Louis County",79104.6,79104.6,full_time,"Equifax is where you can power your possible. If you want to achieve your true potential, chart new ",https://www.adzuna.com/details/5123181326?utm_medium=api&utm_source=35e20e56,79104.6,0,0,1036,66760.8780369315
neurogastroenterology and/or motility disorders position – houston methodist – texas medical center,Houston Methodist Specialty Care Group,"Houston, Houston County",78562.39,78562.39,,N eurogastroenterology and/or Motility Disorders Position – Houston Methodist – Texas Medical Center,https://www.adzuna.com/land/ad/5113268286?se=WFlFDgIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=3710DDD70BDA66E1ACB8FC49C4DBFB39CB8D314E,78562.39,0,0,542,77415.1582439987
sap mdg governance analyst (s4 hana),"The Computer Merchant, LTD.","Waltham, Middlesex County",72528.53,72528.53,,"JOB TITLE: SAP MDG Governance Analyst (S4 HANA) JOB LOCATION: Waltham, MA (Flexible remote must live",https://www.adzuna.com/land/ad/5126113194?se=WFlFDgIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=E235A2A03EDEA764A35DB64DAFE510E777416D59,72528.53,0,0,1251,69936.43472166666
"vice president, music data",HV Manco LLC dba Harbourview Equity Partners LLC,"Newark, Essex County",141481.92,141481.92,,"Vice President, Music Data (HV Manco LLC dba Harbourview Equity Partners LLC, Newark, NJ): Company l",https://www.adzuna.com/land/ad/5126113588?se=rlEeDwIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=C7113E04C29BACF3FD7072079DBDF90CB3EE5065,141481.92,0,0,817,94523.69791641306
director of analytics & survey science,Applecart,"Grand Central, Manhattan",130599.42,130599.42,full_time,Applecart is the leading technology company creating a new category of “Decision Maker Marketing”. T,https://www.adzuna.com/land/ad/5057718640?se=rlEeDwIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=0537E2C0D7D592D7303ABE13A76747E11B8FF8A7,130599.42,0,0,462,95474.27622250908
techno-functional analyst,Akkodis,"Charlotte, Clinton County",147656.39,147656.39,,Job Description Job Description Akkodis is seeking a Techno-Functional Analyst for a Contract job wi,https://www.adzuna.com/land/ad/5119454815?se=rlEeDwIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=BEF6F30E77BB9482BE71EC4D8E27C9B84414B7ED,147656.39,0,0,208,119957.62464583636
it systems analyst,Robert Half,"Portland, Fremont County",93600.0,114400.0,,Job Description Job Description Robert Half Technology seeking a highly skilled IT Systems Analyst t,https://www.adzuna.com/land/ad/5119474596?se=rlEeDwIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=4101BA698A303CBDB6A6FEDEC4EB6B8BEFF200D5,104000.0,0,0,943,87970.73280190486
analyst ii data strategies,Boyd Gaming,"Las Vegas, Clark County",79890.03,79890.03,,"Job Description Position is hybrid, candidate must live in Las Vegas, NV to be eligible. As a Data A",https://www.adzuna.com/details/5115642292?utm_medium=api&utm_source=35e20e56,79890.03,0,0,636,79308.86687677045
analytics engineer i,Astrana Health,"Alhambra, Los Angeles County",113053.05,113053.05,,Job Description Job Description Description We are currently seeking a highly motivated Analytics En,https://www.adzuna.com/land/ad/5123524324?se=rlEeDwIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=E670BFBCDB201E0A635D8093C731B7E0FB4812BA,113053.05,0,0,19,108190.39344166672
"data management analyst - enterprise data governance platforms - it - hormel foods (austin, mn, willmar, mn)",Hormel Foods,"Austin, Mower County",120677.64,120677.64,,Job Description DATA MANAGEMENT ANALYST / SENIOR DATA MANAGEMENT ANALYST - ENTERPRISE DATA GOVERNANC,https://www.adzuna.com/details/5106718145?utm_medium=api&utm_source=35e20e56,120677.64,0,0,61,115925.33874939388
"data management analyst - enterprise data governance platforms - it - hormel foods (austin, mn, willmar, mn)",Hormel Foods,"Willmar, Kandiyohi County",108386.95,108386.95,,DATA MANAGEMENT ANALYST / SENIOR DATA MANAGEMENT ANALYST - ENTERPRISE DATA GOVERNANCE PLATFORMS - IN,https://www.adzuna.com/details/5101292885?utm_medium=api&utm_source=35e20e56,108386.95,0,0,1321,94663.86099999995
"data management analyst - enterprise data governance platforms - it - hormel foods (austin, mn, willmar, mn)",Hormel Foods,"Austin, Mower County",118842.52,118842.52,,DATA MANAGEMENT ANALYST / SENIOR DATA MANAGEMENT ANALYST - ENTERPRISE DATA GOVERNANCE PLATFORMS - IN,https://www.adzuna.com/details/5101292719?utm_medium=api&utm_source=35e20e56,118842.52,0,0,61,115925.33874939388
data extraction and conversion analyst,Omniscius Consulting,"Chicago, Cook County",69867.24,69867.24,,Our customer is seeking a Data Extraction and Conversion Analyst to support a federal financial inve,https://www.adzuna.com/details/5125288230?utm_medium=api&utm_source=35e20e56,69867.24,0,0,224,90204.28964322904
data science and business analyst,ITrade STEM,"Lauderhill, Broward County",94230.2,94230.2,,"At ITRADE STEM , we help create jobs and support the future of industries like space, technology, en",https://www.adzuna.com/details/5033170123?utm_medium=api&utm_source=35e20e56,94230.2,0,0,641,68591.91638333324
associate business systems consultant,AbbVie,"Mettawa, Lake County",98742.13,98742.13,,Job Description Job Description Company Description AbbVie's mission is to discover and deliver inno,https://www.adzuna.com/land/ad/5131266598?se=rlEeDwIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=244DA9B6DEC8CEBD3C8E82DB644EF782FB84720F,98742.13,0,0,745,103788.60882321434
anaplan business systems analyst,WS Development,"Chestnut Hill, Middlesex County",71146.66,71146.66,,Job Description Job Description Overview WS Development is seeking an Anaplan Business Systems Analy,https://www.adzuna.com/land/ad/5107907931?se=rlEeDwIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=9B78DB449170FC9FC27E6322FDDFEEF2DCCF3FD6,71146.66,0,0,221,74166.48965285411
"director, external data & systems",Dyne Therapeutics,"Waltham, Middlesex County",140007.73,140007.73,,Company Overview: Dyne Therapeutics is discovering and advancing innovative life-transforming therap,https://www.adzuna.com/land/ad/5093414842?se=rlEeDwIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=98622A1BB15073FDFB6394B7F7FD5F6511ADE2DC,140007.73,0,0,1251,69936.43472166666
junior maritime cn analyst/data manager,Tesla Laboratories. Inc.,US,70290.02,70290.02,,3.3.1 Task 3 – Junior Maritime CN Analyst/Data Manager The Contractor shall conduct CD threat assess,https://www.adzuna.com/details/5120190348?utm_medium=api&utm_source=35e20e56,70290.02,0,1,1216,58563.63022666661
flooring installer,BlackBear,"Chicago, Cook County",75337.88,75337.88,,Description Position at BlackBear Corporate Data Analyst Job Summary Our growing technology firm is ,https://www.adzuna.com/details/5092474084?utm_medium=api&utm_source=35e20e56,75337.88,0,0,224,90204.28964322904
sales representative,BlackBear,"Chicago, Cook County",76670.95,76670.95,,Description Position at BlackBear Corporate Data Analyst Job Summary Our growing technology firm is ,https://www.adzuna.com/details/5092529358?utm_medium=api&utm_source=35e20e56,76670.95,0,0,224,90204.28964322904
ranch foreman,BlackBear,"Los Angeles, Los Angeles County",87915.25,87915.25,,Description Position at Seaboard Corporation  DO NOT APPLY THIS IS A TEST JOB POSTING Data Analyst J,https://www.adzuna.com/details/5092519045?utm_medium=api&utm_source=35e20e56,87915.25,0,0,679,79949.40391795835
data interpretation analyst ii - mfl/geo pipeline in-line inspection,Entegra LLP,"Stuart, Adair County",76029.55,76029.55,full_time,Full-time Description Position Summary: Data Analysis Level II performs all analysis activities incl,https://www.adzuna.com/details/5120535179?utm_medium=api&utm_source=35e20e56,76029.55,0,0,1159,79340.63779999988
entry level data scientist/analyst/java full stack developer,SynergisticIT,"Alameda Pt, Alameda County",71369.7,71369.7,full_time,Since 2010 SynergisticIT has helped Jobseekers get employed in the tech Job market by providing cand,https://www.adzuna.com/details/5100018407?utm_medium=api&utm_source=35e20e56,71369.7,0,1,10,68168.98580000008
data analysis (remote),vCloudchoice,"New York City, New York",82163.49,82163.49,full_time,We are looking to hire a data analyst to join our data team. You will take responsibility for managi,https://www.adzuna.com/details/4878615875?utm_medium=api&utm_source=35e20e56,82163.49,0,0,813,99295.25964926822
data analytics internship,Brightwell,"Atlanta, Fulton County",43233.2,43233.2,part_time,Who We Are: Brightwell is a pioneering payments company dedicated to providing innovative solutions ,https://www.adzuna.com/details/5081855805?utm_medium=api&utm_source=35e20e56,43233.2,0,0,51,92935.73641695153
data interpretation analyst ii - mfl/geo pipeline in-line inspection,Entegra LLP,"Kleinbrook, Houston",71272.57,71272.57,full_time,Full-time Description ENTEGRA® is the global leader in Ultra-High Resolution (UHR) pipeline in-line ,https://www.adzuna.com/details/5036347900?utm_medium=api&utm_source=35e20e56,71272.57,0,0,601,78963.6973650001
senior data analytics,clearAvenue,"Albany, Dougherty County",101084.02,101084.02,full_time,Data Analyst We are looking for a passionate certified Data Analyst. The successful candidate will t,https://www.adzuna.com/details/4829789828?utm_medium=api&utm_source=35e20e56,101084.02,1,0,14,94846.36779547618
data warehousing sql implementation risk management data governance analyst,COOLSOFT,"Madison, Dane County",110394.8,110394.8,,Data Warehousing SQL Implementation Risk Management Data Governance Analyst (Jobs Requirement id 152,https://www.adzuna.com/details/5131163427?utm_medium=api&utm_source=35e20e56,110394.8,0,0,692,90970.81887384737
full time data entry analyst - remote work from home,FlexIT,"Phoenix, Maricopa County",42787.91,42787.91,,"We are looking for a detail-oriented Data Entry Analyst to join our dynamic team. In this role, you ",https://www.adzuna.com/details/5111302913?utm_medium=api&utm_source=35e20e56,42787.91,0,1,918,51783.84739821433
it project manager (data and bi projects),Jobility Talent Solutions,"Grand Central, Manhattan",106359.0,106359.0,,Our client is seeking candidates for a Project Manager role to manage Data and BI projects. The Proj,https://www.adzuna.com/land/ad/5126113682?se=rlEeDwIW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=ED9BA3AAE3E82FC38D4C94A7F8FCEA000EB72F49,106359.0,0,0,462,95474.27622250908
